종목명,일자,종가,외인,연기금,투신,사모,거래량,거래대금(억)
오뚜기,20260424,368500.0,115.3405,2.211,-13.266,7.0015,3200.0,11.792
오뚜기,20260423,365500.0,-308.8475,0.0,-4.386,-22.2955,3744.0,13.68432
오뚜기,20260422,364500.0,-49.572,-41.9175,2.5515,-0.3645,3083.0,11.237535
오뚜기,20260421,365000.0,-254.77,-370.475,0.365,0.73,4007.0,14.62555
오뚜기,20260420,365500.0,-179.095,-116.5945,32.5295,0.0,3225.0,11.787375
오뚜기,20260417,369000.0,-450.918,-211.068,78.228,-105.165,6215.0,22.93335
오뚜기,20260416,371500.0,281.2255,-147.114,-6.687,-51.6385,5424.0,20.15016
오뚜기,20260415,367500.0,162.0675,-845.985,-38.5875,0.0,6867.0,25.236225
오뚜기,20260414,367500.0,-144.4275,27.195,-0.735,-2.5725,3815.0,14.020125
오뚜기,20260413,362500.0,-205.9,2.5375,9.0625,-0.3625,4283.0,15.525875
오뚜기,20260410,367000.0,302.775,-68.996,0.367,-4.404,4159.0,15.26353
오뚜기,20260409,370000.0,429.94,4.07,-1.48,0.37,5657.0,20.9309
오뚜기,20260408,357500.0,-354.2825,28.6,-0.3575,1.43,6492.0,23.2089
오뚜기,20260407,355000.0,868.33,9.23,-702.19,-4.97,7543.0,26.77765
오뚜기,20260406,355000.0,-290.745,-1.775,0.0,0.0,3044.0,10.8062
오뚜기,20260403,355500.0,-404.9145,-3.555,1.422,-16.7085,5402.0,19.20411
오뚜기,20260402,355500.0,-199.08,-7.821,4.266,-63.279,6321.0,22.471155
오뚜기,20260401,366000.0,-137.616,154.818,-515.328,-54.168,10378.0,37.98348
오뚜기,20260331,359500.0,-215.3405,444.342,395.45,189.816,8077.0,29.036815
오뚜기,20260330,358000.0,-282.82,0.0,0.716,0.0,3960.0,14.1768
제이에스링크,20260512,40250.0,487.991,0.0,-47.495,-29.98625,267847.0,107.8084175
제이에스링크,20260511,40400.0,-4578.0472,0.0,-1020.1404,-249.47,286691.0,115.823164
제이에스링크,20260508,43400.0,7197.456,61.8884,-385.4788,-303.9302,449463.0,195.066942
제이에스링크,20260507,41150.0,-1857.05835,225.9135,-135.4658,-173.7353,173382.0,71.346693
제이에스링크,20260506,40650.0,-3551.54985,0.0,-379.22385,-154.2261,244599.0,99.4294935
제이에스링크,20260504,44100.0,1868.4729,1396.7352,-147.735,0.0,240920.0,106.24572
제이에스링크,20260430,40800.0,809.3088,382.9488,-184.5792,-755.82,131763.0,53.759304
제이에스링크,20260429,41100.0,1395.6327,-1604.544,-737.3751,-1587.2409,213471.0,87.736581
제이에스링크,20260428,42300.0,182.313,574.1379,-330.3207,-1163.6307,183561.0,77.646303
제이에스링크,20260427,43700.0,1157.5693,-1038.5742,-123.3214,-16.8245,104332.0,45.593084
제이에스링크,20260424,44000.0,-1128.072,408.54,50.644,12.1,88080.0,38.7552
제이에스링크,20260423,44200.0,-771.511,608.9434,112.3564,19.4922,116613.0,51.542946
제이에스링크,20260422,42350.0,-1007.37945,2638.9979,-459.28575,-743.11545,226606.0,95.967641
제이에스링크,20260421,40950.0,439.92585,-601.2279,-1907.65575,-296.8056,408969.0,167.4728055
제이에스링크,20260420,43850.0,-3902.07995,1814.64455,-350.05455,-266.03795,343916.0,150.807166
제이에스링크,20260417,46400.0,173.3968,408.1808,93.6352,-345.216,106676.0,49.497664
제이에스링크,20260416,47150.0,-1284.5546,508.5599,210.289,-365.6011,162897.0,76.8059355
제이에스링크,20260415,48900.0,1099.5654,-415.2099,46.2594,816.6789,123200.0,60.2448
제이에스링크,20260414,47350.0,839.37345,1833.06055,584.34635,5.91875,235132.0,111.335002
제이에스링크,20260413,44200.0,1312.4306,-337.688,394.043,167.3412,165971.0,73.359182
제이에스링크,20260410,42600.0,2339.4642,-59.3844,-2.5134,98.8746,140423.0,59.820198
제이에스링크,20260409,41000.0,1291.91,7.544,-168.797,-220.047,113376.0,46.48416
제이에스링크,20260408,39350.0,-2051.1581,2245.3897,-801.0873,-1108.1747,224694.0,88.417089
제이에스링크,20260407,40050.0,-2062.3347,3060.58095,9.97245,-469.26585,161192.0,64.557396
제이에스링크,20260406,40500.0,-2738.772,2544.6555,319.2615,-640.062,189595.0,76.785975
제이에스링크,20260403,41150.0,3362.24305,2428.0146,366.11155,155.75275,290447.0,119.5189405
제이에스링크,20260402,38800.0,332.8652,2160.2676,300.3896,258.796,213399.0,82.798812
제이에스링크,20260401,38900.0,-226.1257,163.1855,4.6291,-369.3555,116336.0,45.254704
제이에스링크,20260331,37950.0,-55.59675,421.0173,315.2127,-72.97785,128756.0,48.862902
제이에스링크,20260330,38100.0,-951.8142,260.3373,-107.0229,-81.8007,100760.0,38.38956
해성디에스,20260512,81300.0,9477.2223,-25.203,-1399.9047,-1099.4199,352996.0,286.985748
해성디에스,20260511,85400.0,-5927.2724,5536.5674,1555.0486,1249.7436,269030.0,229.75162
해성디에스,20260508,87500.0,-8946.7,2493.575,2699.2,1749.825,315017.0,275.639875
해성디에스,20260507,86000.0,1334.548,1337.214,3066.502,2025.902,590692.0,507.99512
해성디에스,20260506,78000.0,-4292.184,102.648,-2339.766,-103.662,354754.0,276.70812
해성디에스,20260504,79500.0,-8657.232,429.5385,1901.7195,1033.5795,327495.0,260.358525
해성디에스,20260430,80200.0,-1236.3632,3616.9398,1939.0756,-649.219,620157.0,497.365914
해성디에스,20260429,75200.0,3531.016,-1094.912,-979.2544,153.2576,206626.0,155.382752
해성디에스,20260428,76300.0,7282.4535,-4806.137,-401.9484,-396.5311,360431.0,275.008853
해성디에스,20260427,80400.0,-3753.876,-1956.6948,5669.1648,477.8976,451682.0,363.152328
해성디에스,20260424,81700.0,45.9971,614.5474,6439.0221,2915.2194,566892.0,463.150764
해성디에스,20260423,76100.0,16162.8029,689.7704,2934.1877,3381.7318,935694.0,712.063134
해성디에스,20260422,68500.0,2646.429,2297.0105,964.2745,621.843,437142.0,299.44227
해성디에스,20260421,65500.0,3565.2305,2306.386,1049.5065,1481.61,401932.0,263.26546
해성디에스,20260420,61300.0,672.6449,43.7069,-746.6953,-9.9919,159994.0,98.076322
해성디에스,20260417,60500.0,1670.8285,-160.0225,-8.7725,-514.976,157558.0,95.32259
해성디에스,20260416,59300.0,3610.1247,195.9865,-3053.0012,-212.7684,283145.0,167.904985
해성디에스,20260415,56500.0,-3227.1105,-700.9955,-1425.608,-281.935,218026.0,123.18469
해성디에스,20260414,57200.0,-1044.8724,-153.1816,-106.7352,112.8556,160131.0,91.594932
해성디에스,20260413,57000.0,1155.162,2829.822,-940.785,65.037,219649.0,125.19993
해성디에스,20260410,54900.0,-350.9757,61.3782,-543.5649,99.6984,148772.0,81.675828
해성디에스,20260409,53100.0,-291.7845,-937.9584,-1503.261,-440.0397,159629.0,84.762999
해성디에스,20260408,55600.0,1574.5364,409.7164,-807.7568,-237.5788,164192.0,91.290752
해성디에스,20260407,52000.0,-512.72,-228.332,-598.52,-115.856,82946.0,43.13192
해성디에스,20260406,52300.0,840.984,186.1357,-2272.0689,-112.968,127070.0,66.45761
해성디에스,20260403,52600.0,-2932.5026,1730.5926,-1002.03,-146.6488,136045.0,71.55967
해성디에스,20260402,52300.0,254.178,48.1683,-56.9024,-444.7069,152677.0,79.850071
해성디에스,20260401,55700.0,-544.2447,4949.1121,811.1034,165.8746,333393.0,185.699901
해성디에스,20260331,46750.0,1768.22525,-3171.94075,-538.56,-167.59875,192540.0,90.01245
해성디에스,20260330,50300.0,-1693.3495,-352.1,46.2257,29.677,100329.0,50.465487
파라다이스,20260512,14810.0,-2408.49106,-221.2614,311.1581,69.74029,547085.0,81.0232885
파라다이스,20260511,15240.0,-2131.9236,-187.34532,-204.07884,-374.17248,595531.0,90.7589244
파라다이스,20260508,15810.0,-3330.77175,249.56085,696.80994,2.41893,539903.0,85.3586643
파라다이스,20260507,16000.0,2222.528,1062.848,122.976,1702.48,1295545.0,207.2872
파라다이스,20260506,15420.0,-1167.15522,-154.47756,1034.49696,-258.9789,640638.0,98.7863796
파라다이스,20260504,15850.0,-2605.43885,17.3716,43.6192,-16.94365,532100.0,84.33785
파라다이스,20260430,15850.0,-1801.9231,-33.99825,248.13175,-25.0747,314976.0,49.923696
파라다이스,20260429,16140.0,-1370.99616,-333.46854,7.35984,74.05032,529698.0,85.4932572
파라다이스,20260428,16090.0,1007.15355,23.28223,-3093.22205,-5.53496,711994.0,114.5598346
파라다이스,20260427,16080.0,-443.30952,-625.70496,-2611.4724,-566.64312,1178803.0,189.5515224
파라다이스,20260424,15860.0,1243.63018,-288.04932,-1976.14014,-367.2383,894488.0,141.8657968
파라다이스,20260423,15290.0,1168.7676,-2328.10127,-689.68603,-1.91125,553510.0,84.631679
파라다이스,20260422,15380.0,1495.0898,674.55142,-2803.42026,-333.5922,598390.0,92.032382
파라다이스,20260421,15350.0,-124.3043,-526.09055,-2295.9609,-1033.50015,650772.0,99.893502
파라다이스,20260420,15460.0,-1598.82682,-649.3973,-239.73822,-118.93378,426422.0,65.9248412
파라다이스,20260417,15710.0,-2932.61712,-1309.02004,100.96817,-5.87554,555927.0,87.3361317
파라다이스,20260416,15920.0,-721.176,-33.83,401.582,99.85024,569392.0,90.6472064
파라다이스,20260415,15400.0,-57.7654,-1077.5688,-2606.4962,-615.6458,723399.0,111.403446
파라다이스,20260414,15400.0,3168.7502,-555.1392,-858.6732,-10.3488,750685.0,115.60549
파라다이스,20260413,15160.0,-645.3612,-418.30988,748.20664,-85.41144,313317.0,47.4988572
파라다이스,20260410,15170.0,1220.86643,117.99226,-720.78738,1340.63358,544380.0,82.582446
파라다이스,20260409,14820.0,1729.39026,-1315.92708,-930.68118,-1147.60152,568785.0,84.293937
파라다이스,20260408,14850.0,1481.733,-1410.6609,-2551.3785,-659.1321,950301.0,141.1196985
파라다이스,20260407,14600.0,3640.0866,-2276.2422,-1440.5528,-515.2778,745976.0,108.912496
파라다이스,20260406,14810.0,992.22557,-1930.3354,-141.1393,-543.2308,677168.0,100.2885808
파라다이스,20260403,15020.0,-8627.96864,-1599.84028,-4332.53402,-1650.42764,1936639.0,290.8831778
파라다이스,20260402,16490.0,-2070.53387,3404.24507,299.77171,163.05312,585576.0,96.5614824
파라다이스,20260401,16900.0,-595.1166,1452.0311,195.533,-241.8728,416149.0,70.329181
파라다이스,20260331,16100.0,1494.1444,2053.0076,-2410.5081,-2365.0095,805054.0,129.613694
파라다이스,20260330,16500.0,-3948.2355,1456.1085,-2021.4975,-1005.081,802875.0,132.474375
하림지주,20260512,12150.0,3124.87065,-81.80595,36.97245,-2.4057,1455075.0,176.7916125
하림지주,20260511,12600.0,2186.4528,0.0,0.0,-8.0388,1125561.0,141.820686
하림지주,20260508,12840.0,778.3608,-51.05184,3.96756,0.0,973686.0,125.0212824
하림지주,20260507,12770.0,-1619.79788,0.0,-0.08939,1.64733,1507248.0,192.4755696
하림지주,20260506,13430.0,-1481.83934,0.0,0.68493,-0.2686,1281170.0,172.061131
하림지주,20260504,13500.0,1933.7535,0.0,0.0,-2.673,1147577.0,154.922895
하림지주,20260430,13120.0,-1581.47168,-15.50784,10.168,0.0,670176.0,87.9270912
하림지주,20260429,13500.0,3281.5395,-156.4515,-0.135,0.0,925138.0,124.89363
하림지주,20260428,13190.0,46.73217,-43.09173,-697.34211,0.0,876629.0,115.6273651
하림지주,20260427,13440.0,-452.20224,0.0,-423.54816,0.0,766103.0,102.9642432
하림지주,20260424,13480.0,696.60596,0.0,-8.78896,0.0,879363.0,118.5381324
하림지주,20260423,13250.0,-508.058,0.0,-17.755,0.0,1088157.0,144.1808025
하림지주,20260422,13450.0,-5424.8961,0.0,20.21535,0.0,1696120.0,228.12814
하림지주,20260421,13850.0,-186.85035,0.0,-2.00825,0.0,670918.0,92.922143
하림지주,20260420,13750.0,1438.84125,0.0,13.805,0.0,786892.0,108.19765
하림지주,20260417,13660.0,1914.42168,359.96832,0.0,1.54358,815906.0,111.4527596
하림지주,20260416,13510.0,-364.74298,0.0,-39.28708,14.94206,850959.0,114.9645609
하림지주,20260415,13590.0,-1885.63968,-119.22507,-0.82899,64.57968,1042213.0,141.6367467
하림지주,20260414,13630.0,476.39576,0.0,80.52604,-5.41111,741290.0,101.037827
하림지주,20260413,13370.0,-2691.06012,-144.02164,-8.00863,-407.14324,1103758.0,147.5724446
하림지주,20260410,14070.0,2532.95175,0.0,174.13032,135.46596,1347573.0,189.6035211
하림지주,20260409,13310.0,-1540.57926,0.0,-1.27776,-98.52062,763343.0,101.6009533
하림지주,20260408,13800.0,-909.834,0.0,6.3756,0.0,847521.0,116.957898
하림지주,20260407,13040.0,2140.6464,0.0,2.09944,-76.29704,678442.0,88.4688368
하림지주,20260406,13220.0,2173.91002,0.0,-44.80258,-251.66914,871934.0,115.2696748
하림지주,20260403,13540.0,-2383.13478,0.0,0.0,-205.02268,899380.0,121.776052
하림지주,20260402,13620.0,-455.68434,355.31856,0.0,0.0,1247484.0,169.9073208
하림지주,20260401,14390.0,25.34079,536.48798,5.91429,-14.14537,860972.0,123.8938708
하림지주,20260331,13550.0,3016.56875,0.0,14.2275,10.298,1555122.0,210.719031
하림지주,20260330,13810.0,1574.80954,-1371.94064,330.00376,11.22753,1297097.0,179.1290957
에스티큐브,20260512,19930.0,1106.61325,0.0,0.0,49.52605,591494.0,117.8847542
에스티큐브,20260511,18360.0,64.79244,0.0,0.0,0.0,361521.0,66.3752556
에스티큐브,20260508,19070.0,-544.86804,0.0,0.0,0.0,252292.0,48.1120844
에스티큐브,20260507,19000.0,-1514.3,0.0,0.0,0.0,350641.0,66.62179
에스티큐브,20260506,18850.0,-1130.83035,0.0,0.0,0.0,363531.0,68.5255935
에스티큐브,20260504,19000.0,-3942.614,0.0,0.0,180.044,1058856.0,201.18264
에스티큐브,20260430,21100.0,-1214.6848,0.0,0.0,0.0,416738.0,87.931718
에스티큐브,20260429,22100.0,-694.7577,0.0,-66.3,0.0,777229.0,171.767609
에스티큐브,20260428,20500.0,650.752,0.0,0.0,-7.9335,596951.0,122.374955
에스티큐브,20260427,20300.0,5242.6577,0.0,0.0,277.1153,1406230.0,285.46469
에스티큐브,20260424,18210.0,3063.94176,0.0,0.0,-23.673,584663.0,106.4671323
에스티큐브,20260423,16840.0,309.11504,0.0,0.0,40.02868,490262.0,82.5601208
에스티큐브,20260422,16360.0,-187.22384,0.0,0.0,0.0,270459.0,44.2470924
에스티큐브,20260421,16350.0,-1546.5465,0.0,0.0,42.51,308591.0,50.4546285
에스티큐브,20260420,16830.0,-375.27534,0.0,0.0,21.22263,542612.0,91.3215996
에스티큐브,20260417,16480.0,-2708.8176,0.0,0.0,-18.72128,365513.0,60.2365424
에스티큐브,20260416,16890.0,2096.84283,0.0,3.12465,611.36733,1096688.0,185.2306032
에스티큐브,20260415,15380.0,-643.74528,0.0,7.79766,20.74762,366787.0,56.4118406
에스티큐브,20260414,15380.0,-639.43888,0.0,0.0,-15.02626,277165.0,42.627977
에스티큐브,20260413,15350.0,-643.11895,0.0,0.1535,43.2563,280692.0,43.086222
에스티큐브,20260410,15500.0,-715.1545,0.0,0.0,17.6855,267502.0,41.46281
에스티큐브,20260409,15390.0,-723.37617,0.0,0.0,-12.32739,286453.0,44.0851167
에스티큐브,20260408,15550.0,-897.1417,0.0,0.0,-3.74755,444896.0,69.181328
에스티큐브,20260407,15200.0,-309.5784,0.0,4.104,-10.3816,395519.0,60.118888
에스티큐브,20260406,15230.0,1714.33449,0.0,0.0,-10.64577,534965.0,81.4751695
에스티큐브,20260403,15920.0,-33.14544,0.0,-0.66864,-5.23768,715803.0,113.9558376
에스티큐브,20260402,16130.0,2006.05584,0.0,0.0,-291.43684,647121.0,104.3806173
에스티큐브,20260401,17400.0,-1435.4652,0.0,0.0,0.0,624788.0,108.713112
에스티큐브,20260331,16800.0,-503.0424,0.0,0.0,81.8832,945426.0,158.831568
에스티큐브,20260330,19440.0,-977.26824,0.0,0.0,-369.43776,514752.0,100.0677888
케이씨텍,20260512,68400.0,3930.6744,0.0,-192.2724,-3997.4328,208498.0,142.612632
케이씨텍,20260511,71200.0,-3531.8048,0.0,4912.444,298.3992,173587.0,123.593944
케이씨텍,20260508,68300.0,3104.5765,-2557.152,-93.2295,134.551,162930.0,111.28119
케이씨텍,20260507,68000.0,-1917.94,-5.236,2611.54,-568.208,171255.0,116.4534
케이씨텍,20260506,69700.0,1024.3112,202.5482,1073.7285,151.3187,226372.0,157.781284
케이씨텍,20260504,66500.0,1852.557,672.714,331.702,282.891,186235.0,123.846275
케이씨텍,20260430,61300.0,926.9173,-206.581,1298.7018,-1187.381,131475.0,80.594175
케이씨텍,20260429,62300.0,2744.1904,-320.6581,52.7681,601.9426,148060.0,92.24138
케이씨텍,20260428,61700.0,2776.8702,-62.317,-115.9343,-133.4571,169088.0,104.327296
케이씨텍,20260427,60300.0,-1598.0103,232.0947,271.35,27.135,123356.0,74.383668
케이씨텍,20260424,59500.0,65.331,150.1185,120.428,244.9615,141266.0,84.05327
케이씨텍,20260423,57200.0,-1417.7592,740.6828,98.2696,-387.9304,162434.0,92.912248
케이씨텍,20260422,57300.0,-603.7128,-406.8873,-83.3715,-1.146,190163.0,108.963399
케이씨텍,20260421,54900.0,-346.6386,-365.4693,-348.9444,-47.2689,124995.0,68.622255
케이씨텍,20260420,55500.0,-12.987,-408.924,132.9225,237.651,184969.0,102.657795
케이씨텍,20260417,54500.0,1363.263,-1969.63,-400.03,931.2415,109872.0,59.88024
케이씨텍,20260416,54500.0,761.147,-870.256,-200.451,497.149,130722.0,71.24349
케이씨텍,20260415,53800.0,980.5588,-3.9812,164.3052,-6.2408,121322.0,65.271236
케이씨텍,20260414,53400.0,-2067.648,-4.9662,703.278,2045.0598,198836.0,106.178424
케이씨텍,20260413,51500.0,-1276.994,222.789,-82.1425,183.2885,203584.0,104.84576
케이씨텍,20260410,49700.0,3152.7195,331.002,93.1875,87.6708,225581.0,112.113757
케이씨텍,20260409,47350.0,648.7897,329.69805,-262.7925,0.42615,145880.0,69.07418
케이씨텍,20260408,46550.0,502.32105,-587.13515,528.94765,-17.82865,107258.0,49.928599
케이씨텍,20260407,43850.0,8.1561,146.459,-20.74105,23.9421,66025.0,28.9519625
케이씨텍,20260406,43250.0,-236.5775,-52.72175,11.89375,-5.017,39145.0,16.9302125
케이씨텍,20260403,42900.0,-994.3362,-11.4114,315.7011,-23.2947,87358.0,37.476582
케이씨텍,20260402,43150.0,-2245.13765,0.0,-448.76,0.30205,182645.0,78.8113175
케이씨텍,20260401,47450.0,-25.8128,63.2034,576.37515,-42.3254,81679.0,38.7566855
케이씨텍,20260331,43900.0,-2307.2523,-503.3135,-225.6021,-26.1205,122088.0,53.596632
케이씨텍,20260330,48050.0,-768.8,-424.4737,-220.78975,1705.72695,130991.0,62.9411755
후성,20260512,12400.0,1907.7772,-38.4524,-977.6408,-530.0132,3017727.0,374.198148
후성,20260511,13410.0,-5500.54062,96.21675,159.96789,-126.81837,1847352.0,247.7299032
후성,20260508,13210.0,63.23627,70.46214,-135.75917,-54.74224,1194102.0,157.7408742
후성,20260507,13760.0,4311.9712,-543.60256,-1089.9296,-385.8304,1837536.0,252.8449536
후성,20260506,14130.0,-3885.31197,-44.2269,131.86116,45.00405,3678806.0,519.8152878
후성,20260504,14130.0,6388.18713,-1.15866,93.32865,304.75584,6595998.0,932.0145174
후성,20260430,13240.0,-1020.69808,9.29448,-302.87824,-22.98464,1860442.0,246.3225208
후성,20260429,14010.0,613.03557,379.29273,1219.08015,-445.50399,1993875.0,279.3418875
후성,20260428,14010.0,4168.32525,1709.47218,159.9942,-294.54624,4267247.0,597.8413047
후성,20260427,13130.0,6566.90385,-15.96608,-5164.18656,57.6407,2373391.0,311.6262383
후성,20260424,13090.0,-714.59619,125.42838,-305.2588,-93.86839,2872573.0,376.0198057
후성,20260423,13710.0,-23587.67112,147.61557,-494.25921,-355.37691,7932873.0,1087.5968883
후성,20260422,14100.0,-3402.8658,-678.9996,-975.2124,-1689.9696,3643184.0,513.688944
후성,20260421,13700.0,4682.7833,-160.7147,17.1524,-104.9283,3323484.0,455.317308
후성,20260420,13040.0,-4108.74752,50.42568,-457.88656,-167.66832,4075119.0,531.3955176
후성,20260417,13820.0,2918.12064,431.37748,839.7032,4772.57116,31327210.0,4329.420422
후성,20260416,11300.0,10875.7528,907.4917,4502.0217,595.8264,7583360.0,856.91968
후성,20260415,10600.0,-1356.2276,-1103.3964,-301.9516,-25.9276,2852020.0,302.31412
후성,20260414,10970.0,363.63356,27.5347,-314.23565,2355.92817,7648574.0,839.0485678
후성,20260413,10660.0,-460.52266,520.93288,301.27292,-919.28642,3650764.0,389.1714424
후성,20260410,10590.0,-10573.54314,-41.69283,-697.22442,1217.2146,4513708.0,478.0016772
후성,20260409,11240.0,-8998.76648,1328.05096,2197.57736,844.86584,24973216.0,2806.9894784
후성,20260408,9710.0,-3745.05961,-329.83899,935.34488,-177.34344,4412155.0,428.4202505
후성,20260407,9870.0,5971.60662,476.95788,-63.64176,-56.20965,5111476.0,504.5026812
후성,20260406,9900.0,-9860.895,1721.7783,1656.6363,1667.1798,9893566.0,979.463034
후성,20260403,8920.0,-3120.74228,6559.29524,4879.49868,1969.07216,8942707.0,797.6894644
후성,20260402,6940.0,-934.56816,-2.54004,-24.31082,0.40252,649848.0,45.0994512
후성,20260401,7400.0,517.4968,-29.0672,124.6752,11.5292,402501.0,29.785074
후성,20260331,7020.0,-582.5547,-10.48086,-47.83428,-31.89186,498402.0,34.9878204
후성,20260330,7120.0,-697.01952,0.0,0.73336,31.12152,389936.0,27.7634432
세미파이브,20260512,38850.0,8662.5399,0.0,-1845.4527,82.2066,2155560.0,837.43506
세미파이브,20260511,39850.0,5837.90545,66.42995,-5322.32615,-459.5502,1060984.0,422.802124
세미파이브,20260508,41200.0,4417.2168,0.0,-905.4112,-441.8288,1125946.0,463.889752
세미파이브,20260507,42750.0,-1152.49725,0.0,-199.728,-1110.77325,1433359.0,612.7609725
세미파이브,20260506,45600.0,-6662.9352,0.0,-338.0328,38.2584,1655212.0,754.776672
세미파이브,20260504,48800.0,221.9912,1770.3176,-231.4584,-617.076,4932305.0,2406.96484
세미파이브,20260430,42450.0,-2397.53355,0.0,1742.78475,1588.09695,3306548.0,1403.629626
세미파이브,20260429,39400.0,-3037.2672,0.0,-368.1142,313.23,1693258.0,667.143652
세미파이브,20260428,40000.0,-9259.0,1600.0,6232.0,114.04,6423210.0,2569.284
세미파이브,20260427,37600.0,-11174.4944,1128.0,-781.7416,-814.228,1629072.0,612.531072
세미파이브,20260424,39000.0,16519.425,0.0,2665.221,3791.073,4826344.0,1882.27416
세미파이브,20260423,33750.0,10509.9525,0.0,29.26125,-1471.7025,1725542.0,582.370425
세미파이브,20260422,35450.0,1981.7259,0.0,-104.32935,-1274.32115,1268586.0,449.713737
세미파이브,20260421,37600.0,-1431.244,-1460.008,8484.2144,-6222.5368,2054643.0,772.545768
세미파이브,20260420,37950.0,-3266.77395,0.0,263.63865,7995.0024,1972965.0,748.7402175
세미파이브,20260417,38100.0,-1819.7703,1524.0,139.1793,-923.8488,2353982.0,896.867142
세미파이브,20260416,36550.0,5078.51285,0.0,-8028.31715,681.54785,3233257.0,1181.7554335
세미파이브,20260415,36750.0,4060.47075,1506.75,378.04725,-594.94575,2129426.0,782.564055
세미파이브,20260414,37200.0,-1654.656,2232.0,7685.5944,1988.4888,7010924.0,2608.063728
세미파이브,20260413,36500.0,-1575.9605,1277.5,10643.765,-931.334,14572861.0,5319.094265
세미파이브,20260410,31300.0,-965.9806,1259.6998,-1002.2573,-3160.1106,6000606.0,1878.189678
세미파이브,20260409,24100.0,-2449.4758,55.189,112.788,282.934,302115.0,72.809715
세미파이브,20260408,25300.0,2998.4295,44.6798,289.8621,40.2776,517375.0,130.895875
세미파이브,20260407,23050.0,-3152.4563,-498.87115,-99.82955,724.5076,475747.0,109.6596835
세미파이브,20260406,24300.0,-779.3739,28.188,1045.1187,369.2142,366850.0,89.14455
세미파이브,20260403,23300.0,-1121.1494,0.0,-547.7131,165.5465,434888.0,101.328904
세미파이브,20260402,23250.0,-2085.2925,0.0,-95.72025,26.9235,593080.0,137.8911
세미파이브,20260401,25000.0,1173.575,174.225,195.075,-369.075,909557.0,227.38925
세미파이브,20260331,22500.0,-1895.0625,0.0,-979.7625,-493.8525,884663.0,199.049175
세미파이브,20260330,24600.0,2397.0732,688.8,331.5096,-3721.0944,1486773.0,365.746158
SFA반도체,20260512,7990.0,4988.24489,0.0,-2039.24775,-1382.20608,4500222.0,359.5677378
SFA반도체,20260511,8430.0,-1722.83067,0.0,3804.47586,-9.09597,3748819.0,316.0254417
SFA반도체,20260508,8410.0,868.32409,0.0,45.11124,0.0,2923232.0,245.8438112
SFA반도체,20260507,8310.0,-3019.2723,0.0,-433.05903,0.0,4621246.0,384.0255426
SFA반도체,20260506,8890.0,-735.95865,277.89251,1041.61463,-49.09947,11539353.0,1025.8484817
SFA반도체,20260504,8620.0,564.96342,0.0,478.87548,-8.33554,5287713.0,455.8008606
SFA반도체,20260430,8300.0,-1436.5059,0.0,-38.7859,-12.7405,5156200.0,427.9646
SFA반도체,20260429,8620.0,-6405.24616,0.0,-34.93686,-227.0508,6139646.0,529.2374852
SFA반도체,20260428,8830.0,-23572.49736,0.0,-404.22857,267.55783,11575852.0,1022.1477316
SFA반도체,20260427,9960.0,-15607.23036,-508.63728,554.2242,6.3246,23374447.0,2328.0949212
SFA반도체,20260424,9640.0,51687.7038,314.67852,795.30964,11.2788,47485150.0,4577.56846
SFA반도체,20260423,7890.0,4048.87185,0.0,184.08948,0.0,6152578.0,485.4384042
SFA반도체,20260422,7860.0,2158.85118,0.0,105.02532,0.0,6488361.0,509.9851746
SFA반도체,20260421,7570.0,4886.14734,0.0,289.48437,0.0,6665518.0,504.5797126
SFA반도체,20260420,7330.0,-2838.52051,0.0,201.68495,0.0,3919672.0,287.3119576
SFA반도체,20260417,7340.0,282.36246,0.0,-27.86998,0.0,2120497.0,155.6444798
SFA반도체,20260416,7300.0,4009.4228,0.0,35.7919,26.1924,4107404.0,299.840492
SFA반도체,20260415,7020.0,181.76886,0.0,300.89124,12.13056,2296201.0,161.1933102
SFA반도체,20260414,6980.0,-863.09096,0.0,243.32978,-8.67614,2408264.0,168.0968272
SFA반도체,20260413,6870.0,879.73785,0.0,-502.92522,-14.68806,1406878.0,96.6525186
SFA반도체,20260410,6900.0,2255.0235,686.2326,-192.5031,-116.7618,2802565.0,193.376985
SFA반도체,20260409,6760.0,-199.86616,135.00396,-677.12892,-12.1342,1440286.0,97.3633336
SFA반도체,20260408,6890.0,2730.58279,0.0,676.97006,-20.1188,2616706.0,180.2910434
SFA반도체,20260407,6290.0,193.31057,0.0,1.6354,49.08716,1193514.0,75.0720306
SFA반도체,20260406,6320.0,-395.17064,-105.20904,-360.9352,-25.55808,988870.0,62.496584
SFA반도체,20260403,6420.0,-1381.98846,0.0,302.2857,21.61614,1491299.0,95.7413958
SFA반도체,20260402,6280.0,-2676.03988,0.0,-556.2824,-401.02824,3133695.0,196.796046
SFA반도체,20260401,6470.0,-470.61486,0.0,812.33438,-5.59655,1713471.0,110.8615737
SFA반도체,20260331,5990.0,1408.32088,-167.55827,-257.70777,-178.25042,1526340.0,91.427766
SFA반도체,20260330,6310.0,1127.54021,0.0,-253.18875,10.48722,1016442.0,64.1374902
유안타증권,20260512,6550.0,4306.57915,-91.8441,-1126.43625,-288.2524,4841815.0,317.1388825
유안타증권,20260511,6840.0,-2228.11632,1209.87288,145.54836,-501.63876,5519586.0,377.5396824
유안타증권,20260508,7170.0,-9187.54479,0.0,-56.77923,1184.87118,19247336.0,1380.0339912
유안타증권,20260507,7460.0,3717.9894,114.5856,-122.7916,6.46782,13017048.0,971.0717808
