종목명,종목코드,AI수급점수,매수후보,진입유형,스윙우선순위,기관동행점수,수급품질점수,주도주점수,수급흡수율,수급지속일수,종목체급,전략슬리브,거래대금활력,20일평균거래대금(억),진입코멘트,매도점검,테마,정배열,추세품질점수,MA5,MA10,MA20,순위,날짜
두산에너빌리티,34020.0,29.0,관찰,주도눌림,54.23,13.24,0.0,85.33,-0.2289,0,대형,주도대형,0.79,7357.8,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,수급훼손,기계,True,100.0,105480.0,101560.0,100415.0,1,2026-03-18
한화에어로스페이스,12450.0,26.0,관찰,관찰,35.21,1.83,4.77,84.85,0.0634,2,대형,관찰,0.57,5790.1,대형 주도주 조건,보유/관찰,우주항공과국방,True,100.0,1443000.0,1437600.0,1335250.0,2,2026-03-18
HD현대중공업,329180.0,7.0,관찰,주도눌림,31.37,3.06,8.0,76.31,-0.1046,2,대형,주도대형,0.75,1589.4,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,보유/관찰,조선,True,100.0,592000.0,582200.0,581700.0,3,2026-03-18
삼성전기,9150.0,7.0,관찰,과열주의,22.23,8.8,0.0,79.33,-0.6527,0,대형,관찰,0.76,3935.8,대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,수급훼손,전자장비와기기,True,100.0,424700.0,411950.0,409400.0,4,2026-03-18
삼성생명,32830.0,24.0,관찰,관찰,16.78,15.35,49.09,45.35,0.4218,4,대형,관찰,0.76,1167.0,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 정배열 확인 전,추세훼손,생명보험,False,60.0,219700.0,216100.0,219225.0,5,2026-03-18
LS ELECTRIC,10120.0,16.0,관찰,과열주의,15.63,0.0,0.0,52.17,-1.5719,0,대형,관찰,0.77,1185.1,이격/RSI 과열,수급훼손,전기장비,True,100.0,152600.0,146940.0,145260.0,6,2026-03-18
삼성전자,5930.0,15.0,관찰,관찰,11.0,10.62,0.0,67.0,-0.5376,1,대형,관찰,0.62,65339.0,대형 주도주 조건 · 기관 동행 · 정배열 확인 전,추세훼손,반도체와반도체장비,False,60.0,192500.0,189370.0,192665.0,7,2026-03-18
기아,270.0,15.0,관찰,관찰,9.33,12.07,0.0,48.83,-0.4447,0,대형,관찰,0.66,3190.4,연기금 10일 순매수 · 기관 동행 · 정배열 확인 전,추세훼손,자동차,False,60.0,167140.0,164550.0,172235.0,8,2026-03-18
SK스퀘어,402340.0,10.0,관찰,관찰,8.52,12.42,4.0,60.07,-0.3819,1,대형,관찰,0.74,3647.1,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 정배열 확인 전,추세훼손,복합기업,False,60.0,573400.0,561400.0,578700.0,9,2026-03-18
삼성전자우,5935.0,9.0,관찰,관찰,3.67,6.35,11.14,65.59,0.0149,2,대형,관찰,0.71,8066.7,연기금 10일 순매수 · 대형 주도주 조건 · 정배열 확인 전,추세훼손,반도체와반도체장비,False,60.0,139260.0,134780.0,134990.0,10,2026-03-18
미래에셋증권,6800.0,10.0,제외,회피,3.52,0.0,0.0,67.0,-0.2179,0,대형,관찰,0.55,4638.3,대형 주도주 조건 · 역배열/추세 훼손,매도/제외,증권,True,100.0,69839.0,68025.7,67865.9,11,2026-03-18
삼성SDI,6400.0,13.0,제외,회피,0.0,9.45,11.0,28.24,0.0839,3,대형,관찰,0.49,3837.4,기관 동행 · 역배열/추세 훼손,매도/제외,전기제품,False,20.0,393000.0,396050.0,403250.0,12,2026-03-18
효성중공업,298040.0,12.0,제외,회피,0.0,2.79,4.0,44.57,-0.8558,1,대형,관찰,0.74,1286.1,역배열/추세 훼손,매도/제외,전기장비,False,60.0,2589600.0,2538200.0,2587050.0,13,2026-03-18
삼성물산,28260.0,11.0,제외,회피,0.0,9.46,31.36,22.48,0.3153,4,대형,관찰,0.62,1569.1,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,40.0,283600.0,282150.0,305325.0,14,2026-03-18
SK하이닉스,660.0,10.0,제외,회피,0.0,4.5,0.0,65.83,-1.1456,0,대형,관찰,0.81,45235.0,대형 주도주 조건 · 역배열/추세 훼손,매도/제외,반도체와반도체장비,False,60.0,968000.0,943400.0,953950.0,15,2026-03-18
HD현대일렉트릭,267260.0,7.0,제외,회피,0.0,1.62,0.0,13.5,-0.3008,0,대형,관찰,0.62,1667.5,역배열/추세 훼손,매도/제외,전기장비,False,0.0,936600.0,942200.0,978500.0,16,2026-03-18
LG전자,66570.0,7.0,제외,회피,0.0,0.99,0.0,12.33,-1.3206,1,대형,관찰,0.38,2375.9,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,전자제품,False,0.0,115160.0,115640.0,122385.0,17,2026-03-18
HD한국조선해양,9540.0,6.0,제외,회피,0.0,1.49,0.0,12.5,0.013,2,대형,관찰,0.58,1184.2,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,40.0,419100.0,412850.0,426000.0,18,2026-03-18
한화오션,42660.0,6.0,제외,회피,0.0,6.32,21.36,29.22,0.2193,3,대형,관찰,0.54,3009.4,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,40.0,134220.0,130160.0,133965.0,19,2026-03-18
KB금융,105560.0,5.0,제외,회피,0.0,8.21,33.76,34.82,0.2112,4,대형,관찰,0.67,2428.7,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,은행,False,40.0,150560.0,149050.0,155615.0,20,2026-03-18
LG에너지솔루션,373220.0,5.0,제외,회피,0.0,1.16,4.0,30.4,-0.1908,1,대형,관찰,0.76,1606.1,역배열/추세 훼손,매도/제외,전기제품,False,40.0,376600.0,372800.0,387850.0,21,2026-03-18
신한지주,55550.0,5.0,제외,회피,0.0,2.64,12.0,28.21,-0.0269,3,대형,관찰,0.82,2043.3,역배열/추세 훼손,매도/제외,은행,False,40.0,91780.0,91240.0,95085.0,22,2026-03-18
현대차,5380.0,5.0,제외,회피,0.0,0.8,0.0,36.67,-0.5955,0,대형,관찰,0.51,11755.3,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,자동차,False,20.0,522200.0,527400.0,539650.0,23,2026-03-18
현대모비스,12330.0,3.0,제외,회피,0.0,4.83,0.0,9.83,-1.899,0,대형,관찰,0.52,1906.4,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,자동차부품,False,0.0,412400.0,419300.0,439650.0,24,2026-03-18
두산에너빌리티,34020.0,28.0,관찰,주도눌림,54.78,14.57,0.0,85.33,-0.2517,0,대형,주도대형,0.82,6690.7,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,수급훼손,기계,True,100.0,106040.0,103140.0,100895.0,1,2026-03-19
삼성전자우,5935.0,15.0,관찰,주도눌림,40.76,7.84,11.16,80.59,0.0151,2,대형,주도대형,0.72,7956.1,연기금 10일 순매수 · 대형 주도주 조건 · 대형 주도주 눌림,보유/관찰,반도체와반도체장비,True,100.0,141300.0,136340.0,135820.0,2,2026-03-19
삼성전기,9150.0,14.0,관찰,과열주의,26.56,10.31,0.0,73.0,-0.6265,0,대형,관찰,0.85,4100.1,대형 주도주 조건 · 기관 동행 · 이격/RSI 과열,수급훼손,전자장비와기기,True,100.0,440700.0,419750.0,417900.0,3,2026-03-19
SK스퀘어,402340.0,20.0,관찰,관찰,14.82,13.95,4.0,55.07,-0.3825,1,대형,관찰,0.77,3641.4,연기금 10일 순매수 · 기관 동행 · 정배열 확인 전,추세훼손,복합기업,False,60.0,584800.0,565900.0,581350.0,4,2026-03-19
삼성생명,32830.0,14.0,관찰,관찰,12.28,16.88,49.12,45.35,0.4223,4,대형,관찰,0.66,1165.7,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 정배열 확인 전,추세훼손,생명보험,False,60.0,222100.0,217750.0,220475.0,5,2026-03-19
한화에어로스페이스,12450.0,23.0,관찰,관찰,9.2,3.45,4.8,64.85,0.064,2,대형,관찰,0.5,5735.6,대형 주도주 조건 · 정배열 확인 전,추세훼손,우주항공과국방,False,60.0,1425000.0,1437000.0,1348750.0,6,2026-03-19
LS ELECTRIC,10120.0,6.0,관찰,과열주의,8.24,0.02,0.0,42.17,-1.538,0,대형,관찰,0.88,1211.2,이격/RSI 과열,수급훼손,전기장비,True,100.0,157920.0,150380.0,147380.0,7,2026-03-19
기아,270.0,15.0,제외,회피,0.0,13.69,0.0,31.83,-0.4451,0,대형,관찰,0.61,3187.7,연기금 10일 순매수 · 기관 동행 · 역배열/추세 훼손,매도/제외,자동차,False,40.0,167840.0,164960.0,172555.0,8,2026-03-19
삼성전자,5930.0,10.0,관찰,관찰,0.0,0.1,0.0,62.0,-0.5471,1,대형,관찰,0.64,64210.9,대형 주도주 조건 · 정배열 확인 전,추세훼손,반도체와반도체장비,False,60.0,195020.0,190260.0,193630.0,9,2026-03-19
SK하이닉스,660.0,10.0,제외,회피,0.0,0.0,0.0,60.83,-1.1421,0,대형,관찰,0.8,45375.5,대형 주도주 조건 · 역배열/추세 훼손,매도/제외,반도체와반도체장비,False,60.0,984600.0,950600.0,960600.0,10,2026-03-19
효성중공업,298040.0,10.0,제외,회피,0.0,1.26,4.0,34.57,-0.8576,1,대형,관찰,0.74,1283.5,역배열/추세 훼손,매도/제외,전기장비,False,60.0,2616000.0,2559100.0,2602500.0,11,2026-03-19
KB금융,105560.0,7.0,제외,회피,0.0,9.79,34.1,51.87,0.2179,4,대형,관찰,0.72,2354.1,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,은행,False,60.0,151860.0,149720.0,155005.0,12,2026-03-19
삼성SDI,6400.0,6.0,제외,회피,0.0,3.53,11.01,23.24,0.0842,3,대형,관찰,0.45,3826.9,역배열/추세 훼손,매도/제외,전기제품,False,0.0,393500.0,397050.0,404650.0,13,2026-03-19
신한지주,55550.0,5.0,제외,회피,0.0,2.65,12.0,45.21,-0.0282,3,대형,관찰,0.82,1949.8,역배열/추세 훼손,매도/제외,은행,False,60.0,92700.0,91600.0,94785.0,14,2026-03-19
HD현대일렉트릭,267260.0,3.0,제외,회피,0.0,3.11,0.0,6.5,-0.3007,0,대형,관찰,0.63,1668.1,역배열/추세 훼손,매도/제외,전기장비,False,0.0,939400.0,939600.0,978950.0,15,2026-03-19
LG전자,66570.0,3.0,제외,회피,0.0,2.42,0.0,4.67,-1.3786,1,대형,관찰,0.36,2275.9,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,전자제품,False,0.0,115600.0,115720.0,122335.0,16,2026-03-19
SK,34730.0,3.0,제외,회피,0.0,8.58,34.59,6.27,0.3558,4,대형,관찰,0.56,1211.5,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,석유와가스,False,0.0,340000.0,343400.0,362200.0,17,2026-03-19
삼성물산,28260.0,3.0,제외,회피,0.0,11.13,31.94,22.56,0.3269,4,대형,관찰,0.63,1513.3,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,40.0,285700.0,281950.0,303975.0,18,2026-03-19
하나금융지주,86790.0,3.0,제외,회피,0.0,5.31,8.0,10.81,-0.236,2,대형,관찰,0.68,1313.3,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,은행,False,40.0,110980.0,110890.0,116560.0,19,2026-03-19
HD현대중공업,329180.0,2.0,관찰,관찰,0.0,2.99,8.0,44.31,-0.1065,2,대형,관찰,0.68,1562.4,연기금 10일 순매수 · 정배열 확인 전,추세훼손,조선,False,80.0,584600.0,583000.0,582900.0,20,2026-03-19
한화오션,42660.0,2.0,제외,회피,0.0,6.4,21.48,22.24,0.2216,3,대형,관찰,0.42,2977.6,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,40.0,132880.0,130950.0,133975.0,21,2026-03-19
HD한국조선해양,9540.0,1.0,제외,회피,0.0,1.44,0.0,5.5,0.0132,2,대형,관찰,0.51,1172.9,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,40.0,416800.0,413500.0,426800.0,22,2026-03-19
LG에너지솔루션,373220.0,0.0,제외,회피,0.0,1.18,4.0,23.4,-0.1937,1,대형,관찰,0.7,1582.2,역배열/추세 훼손,매도/제외,전기제품,False,40.0,374000.0,372750.0,386650.0,23,2026-03-19
NAVER,35420.0,0.0,제외,회피,0.0,0.21,0.0,10.83,-0.2122,1,대형,관찰,0.58,2320.9,역배열/추세 훼손,매도/제외,양방향미디어와서비스,False,40.0,222400.0,221750.0,233375.0,24,2026-03-19
두산에너빌리티,34020.0,29.0,관찰,주도눌림,56.1,16.39,0.0,80.33,-0.2446,0,대형,주도대형,0.76,6885.4,대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,수급훼손,기계,True,100.0,106660.0,104300.0,101455.0,1,2026-03-20
삼성전자우,5935.0,26.0,신규후보,주도눌림,48.42,9.35,11.14,80.59,0.0147,2,대형,주도대형,0.87,8182.8,연기금 10일 순매수 · 대형 주도주 조건 · 기관 동행 · 대형 주도주 눌림,보유/관찰,반도체와반도체장비,True,100.0,142360.0,137460.0,136105.0,2,2026-03-20
삼성전기,9150.0,5.0,관찰,주도돌파,28.59,2.12,4.0,80.57,-0.6438,0,대형,주도대형,0.95,3990.0,대형 주도주 조건 · 대형 주도주 돌파,수급훼손,전자장비와기기,True,100.0,453500.0,425750.0,423225.0,3,2026-03-20
삼성생명,32830.0,25.0,관찰,관찰,16.44,12.27,48.68,55.95,0.4135,4,대형,관찰,0.71,1190.4,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 정배열 확인 전,추세훼손,생명보험,False,60.0,225200.0,219900.0,221600.0,4,2026-03-20
SK스퀘어,402340.0,20.0,관찰,관찰,16.13,15.36,4.0,55.74,-0.3763,1,대형,관찰,0.85,3701.1,연기금 10일 순매수 · 기관 동행 · 정배열 확인 전,추세훼손,복합기업,False,60.0,599600.0,571400.0,583450.0,5,2026-03-20
LS ELECTRIC,10120.0,6.0,관찰,과열주의,10.46,2.4,4.0,43.4,-1.4907,0,대형,관찰,0.92,1249.6,이격/RSI 과열,수급훼손,전기장비,True,100.0,163480.0,154020.0,149480.0,6,2026-03-20
삼성전자,5930.0,20.0,관찰,관찰,5.01,0.99,4.0,62.57,-0.5391,1,대형,관찰,0.73,65158.6,대형 주도주 조건 · 정배열 확인 전,추세훼손,반도체와반도체장비,False,60.0,198200.0,191380.0,194100.0,7,2026-03-20
신한지주,55550.0,26.0,제외,회피,0.0,2.71,12.0,55.21,-0.0277,3,대형,관찰,0.89,1986.7,역배열/추세 훼손,매도/제외,은행,False,60.0,94120.0,92210.0,94665.0,8,2026-03-20
SK,34730.0,20.0,제외,회피,0.0,12.17,44.21,23.98,0.3482,4,대형,관찰,0.66,1237.8,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,석유와가스,False,40.0,345800.0,343550.0,362425.0,9,2026-03-20
기아,270.0,20.0,제외,회피,0.0,15.22,0.0,24.83,-0.4378,0,대형,관찰,0.65,3240.9,연기금 10일 순매수 · 기관 동행 · 역배열/추세 훼손,매도/제외,자동차,False,40.0,168680.0,165110.0,172480.0,10,2026-03-20
삼성물산,28260.0,19.0,제외,회피,0.0,14.82,41.82,30.97,0.3243,4,대형,관찰,0.76,1525.5,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,40.0,289100.0,283350.0,302875.0,11,2026-03-20
하나금융지주,86790.0,14.0,제외,회피,0.0,6.81,8.0,11.48,-0.2309,2,대형,관찰,0.81,1342.2,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,은행,False,40.0,111840.0,111180.0,115905.0,12,2026-03-20
HD한국조선해양,9540.0,11.0,제외,회피,0.0,1.26,0.0,4.83,0.0132,2,대형,관찰,0.57,1169.7,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,40.0,414500.0,413750.0,425900.0,13,2026-03-20
POSCO홀딩스,5490.0,10.0,제외,회피,0.0,0.59,2.0,4.45,-0.0514,3,대형,관찰,0.55,1838.5,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,철강,False,0.0,341400.0,341600.0,361025.0,14,2026-03-20
SK하이닉스,660.0,10.0,제외,회피,0.0,0.0,0.0,60.83,-1.1356,0,대형,관찰,0.81,45632.4,대형 주도주 조건 · 역배열/추세 훼손,매도/제외,반도체와반도체장비,False,60.0,1004000.0,958900.0,966250.0,15,2026-03-20
현대모비스,12330.0,10.0,제외,회피,0.0,1.78,0.0,4.83,-1.916,0,대형,관찰,0.47,1889.5,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,자동차부품,False,0.0,411400.0,413050.0,436550.0,16,2026-03-20
효성중공업,298040.0,10.0,제외,회피,0.0,1.23,4.0,34.57,-0.8676,1,대형,관찰,0.72,1268.7,역배열/추세 훼손,매도/제외,전기장비,False,60.0,2644400.0,2584800.0,2616600.0,17,2026-03-20
KB금융,105560.0,8.0,제외,회피,0.0,11.37,34.49,51.26,0.2258,4,대형,관찰,0.71,2271.2,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,은행,False,60.0,153120.0,150500.0,154440.0,18,2026-03-20
미래에셋증권,6800.0,7.0,제외,회피,0.0,1.5,0.0,51.33,-0.2663,0,대형,관찰,0.59,3795.1,역배열/추세 훼손,매도/제외,증권,False,80.0,68860.0,68292.9,68009.45,19,2026-03-20
삼성SDI,6400.0,7.0,제외,회피,0.0,4.88,11.17,22.6,0.0874,3,대형,관찰,0.44,3685.1,역배열/추세 훼손,매도/제외,전기제품,False,0.0,396000.0,396050.0,404275.0,20,2026-03-20
한화에어로스페이스,12450.0,6.0,제외,회피,0.0,1.85,4.76,40.85,0.0632,2,대형,관찰,0.45,5804.5,역배열/추세 훼손,매도/제외,우주항공과국방,False,40.0,1391400.0,1420900.0,1357300.0,21,2026-03-20
HD현대일렉트릭,267260.0,5.0,제외,회피,0.0,0.11,0.0,16.5,-0.3015,0,대형,관찰,0.59,1663.6,역배열/추세 훼손,매도/제외,전기장비,False,40.0,945400.0,938700.0,978550.0,22,2026-03-20
HD현대중공업,329180.0,2.0,제외,회피,0.0,2.89,8.0,22.31,-0.1068,2,대형,관찰,0.73,1557.7,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,40.0,577200.0,583500.0,582150.0,23,2026-03-20
삼성바이오로직스,207940.0,2.0,제외,회피,0.0,1.59,0.0,3.17,-0.3753,1,대형,관찰,0.6,913.8,역배열/추세 훼손,매도/제외,제약,False,0.0,1593400.0,1601200.0,1647400.0,24,2026-03-20
LS ELECTRIC,10120.0,15.0,관찰,주도돌파,30.23,0.89,4.0,61.07,-1.4682,0,대형,주도대형,0.99,1268.8,대형 주도주 조건 · 대형 주도주 돌파,수급훼손,전기장비,True,100.0,167080.0,156860.0,150800.0,1,2026-03-23
삼성생명,32830.0,6.0,관찰,관찰,8.43,12.26,48.77,60.97,0.4154,4,대형,관찰,0.8,1184.9,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 대형 주도주 조건 · 기관 동행 · 정배열 확인 전,추세훼손,생명보험,False,80.0,226300.0,221600.0,221525.0,2,2026-03-23
삼성전기,9150.0,10.0,제외,회피,8.25,2.07,4.0,85.57,-0.6593,0,대형,관찰,0.96,3896.6,대형 주도주 조건 · 역배열/추세 훼손,매도/제외,전자장비와기기,True,100.0,456400.0,430300.0,425750.0,3,2026-03-23
두산에너빌리티,34020.0,13.0,관찰,관찰,4.31,0.87,0.0,70.33,-0.2565,0,대형,관찰,0.8,6564.3,대형 주도주 조건 · 정배열 확인 전,수급훼손,기계,False,80.0,105660.0,104750.0,101315.0,4,2026-03-23
HD한국조선해양,9540.0,10.0,제외,회피,0.0,3.26,9.88,0.0,0.0136,2,대형,관찰,0.68,1137.7,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,조선,False,0.0,405800.0,410350.0,421600.0,5,2026-03-23
POSCO홀딩스,5490.0,10.0,제외,회피,0.0,0.59,2.0,0.0,-0.0519,3,대형,관찰,0.63,1820.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,철강,False,0.0,339700.0,340500.0,357575.0,6,2026-03-23
SK스퀘어,402340.0,10.0,제외,회피,0.0,17.76,8.0,32.98,-0.3758,1,대형,관찰,0.92,3706.1,연기금 10일 순매수 · 기관 동행 · 역배열/추세 훼손,매도/제외,복합기업,False,40.0,598600.0,576200.0,582300.0,7,2026-03-23
기아,270.0,10.0,제외,회피,0.0,16.88,0.0,19.83,-0.4355,0,대형,관찰,0.67,3257.5,연기금 10일 순매수 · 기관 동행 · 역배열/추세 훼손,매도/제외,자동차,False,40.0,168620.0,165940.0,171975.0,8,2026-03-23
셀트리온,68270.0,10.0,제외,회피,0.0,7.55,30.7,3.72,0.1741,4,대형,관찰,0.74,1354.5,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 역배열/추세 훼손,매도/제외,제약,False,0.0,201560.0,203430.0,215060.0,9,2026-03-23
효성중공업,298040.0,6.0,제외,회피,0.0,2.6,4.0,26.9,-0.9071,1,대형,관찰,0.75,1213.4,역배열/추세 훼손,매도/제외,전기장비,False,40.0,2658800.0,2604800.0,2614400.0,10,2026-03-23
삼성전자우,5935.0,5.0,제외,회피,0.0,4.11,15.13,69.16,0.0146,2,대형,관찰,0.92,8200.6,연기금 10일 순매수 · 대형 주도주 조건 · 역배열/추세 훼손,매도/제외,반도체와반도체장비,False,80.0,140880.0,138400.0,135895.0,11,2026-03-23
KB금융,105560.0,4.0,제외,회피,0.0,12.94,34.64,22.28,0.2289,4,대형,관찰,0.74,2241.1,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,은행,False,40.0,152320.0,150770.0,153265.0,12,2026-03-23
신한지주,55550.0,3.0,제외,회피,0.0,5.11,16.0,21.79,-0.0275,3,대형,관찰,0.98,2001.8,역배열/추세 훼손,매도/제외,은행,False,40.0,94100.0,92350.0,94060.0,13,2026-03-23
LG에너지솔루션,373220.0,2.0,제외,회피,0.0,1.74,0.0,17.83,-0.1945,1,대형,관찰,0.64,1575.8,역배열/추세 훼손,매도/제외,전기제품,False,40.0,373300.0,372200.0,382975.0,14,2026-03-23
LG전자,66570.0,2.0,제외,회피,0.0,2.14,0.0,9.67,-1.4661,1,대형,관찰,0.42,2140.1,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,전자제품,False,40.0,115620.0,115320.0,121470.0,15,2026-03-23
