종목명,일자,종가,외인,연기금,투신,사모
종근당,20260323,85300.0,347.0,-81.0,-27.0,-33.0
종근당,20260320,88700.0,856.0,-394.0,-2.0,0.0
종근당,20260319,86700.0,-61.0,-104.0,498.0,-10.0
종근당,20260318,88000.0,-671.0,-91.0,-78.0,3.0
종근당,20260317,88500.0,-206.0,-122.0,37.0,184.0
종근당,20260316,86700.0,-406.0,33.0,285.0,-6.0
종근당,20260313,85100.0,185.0,-89.0,171.0,-14.0
종근당,20260312,85800.0,-39.0,-101.0,50.0,1.0
종근당,20260311,86100.0,-282.0,-69.0,196.0,538.0
종근당,20260310,84200.0,-475.0,-124.0,-28.0,17.0
종근당,20260309,83000.0,143.0,-98.0,21.0,-23.0
종근당,20260306,85600.0,24.0,-182.0,1.0,-5.0
종근당,20260305,85000.0,633.0,-228.0,-81.0,-29.0
종근당,20260304,81500.0,428.0,-631.0,-47.0,-239.0
종근당,20260303,91500.0,1182.0,-95.0,-34.0,22.0
종근당,20260227,93400.0,954.0,-61.0,2.0,-596.0
종근당,20260226,92800.0,-602.0,-124.0,-127.0,-3.0
종근당,20260225,94700.0,-252.0,9.0,-24.0,7.0
종근당,20260224,95200.0,-94.0,0.0,156.0,9.0
NHN,20260324,36800.0,345.0,73.0,-397.0,-59.0
NHN,20260323,36950.0,-269.0,0.0,219.0,341.0
NHN,20260320,38400.0,-3.0,-108.0,1.0,17.0
NHN,20260319,38300.0,307.0,-330.0,-184.0,-12.0
NHN,20260318,39150.0,94.0,0.0,-24.0,14.0
NHN,20260317,39500.0,28.0,399.0,0.0,251.0
NHN,20260316,38700.0,-512.0,528.0,-5.0,33.0
NHN,20260313,39100.0,-496.0,435.0,401.0,98.0
NHN,20260312,38700.0,-342.0,87.0,602.0,230.0
NHN,20260311,36600.0,-81.0,223.0,-15.0,0.0
NHN,20260310,36750.0,62.0,338.0,-206.0,0.0
NHN,20260309,37000.0,94.0,904.0,155.0,0.0
NHN,20260306,36600.0,-1354.0,820.0,1318.0,-101.0
NHN,20260305,35250.0,716.0,0.0,-327.0,-1.0
NHN,20260304,33200.0,147.0,-5.0,220.0,-79.0
NHN,20260303,36700.0,529.0,0.0,165.0,11.0
NHN,20260227,37900.0,1191.0,0.0,-341.0,36.0
NHN,20260226,38900.0,735.0,-471.0,61.0,-29.0
NHN,20260225,38700.0,271.0,-1.0,-38.0,-71.0
NHN,20260224,39950.0,-191.0,641.0,189.0,-47.0
LG화학우,20260324,156600.0,2473.0,-1.0,-734.0,0.0
LG화학우,20260323,148900.0,-14.0,0.0,-297.0,-133.0
LG화학우,20260320,156800.0,728.0,-183.0,214.0,-39.0
LG화학우,20260319,153300.0,151.0,0.0,-195.0,0.0
LG화학우,20260318,157200.0,-803.0,0.0,259.0,0.0
LG화학우,20260317,152600.0,593.0,46.0,-244.0,36.0
LG화학우,20260316,145000.0,-782.0,0.0,14.0,35.0
LG화학우,20260313,146800.0,-1408.0,0.0,-11.0,0.0
LG화학우,20260312,153500.0,-1571.0,-200.0,-481.0,-43.0
LG화학우,20260311,158800.0,159.0,0.0,56.0,26.0
LG화학우,20260310,152600.0,1547.0,-1.0,-25.0,0.0
LG화학우,20260309,145500.0,-3988.0,0.0,-10.0,0.0
LG화학우,20260306,160000.0,-2307.0,0.0,109.0,-2.0
LG화학우,20260305,159800.0,-1499.0,0.0,-114.0,0.0
LG화학우,20260304,148300.0,-1421.0,-410.0,1611.0,0.0
LG화학우,20260303,174700.0,-1112.0,0.0,-53.0,0.0
LG화학우,20260227,201000.0,14777.0,0.0,1976.0,0.0
LG화학우,20260226,184900.0,1149.0,0.0,9.0,-1.0
LG화학우,20260225,185500.0,4843.0,0.0,1758.0,-2.0
LG화학우,20260224,168600.0,3648.0,138.0,245.0,68.0
코미코,20260324,115000.0,1141.0,-998.0,152.0,-702.0
코미코,20260323,111800.0,992.0,515.0,-698.0,-205.0
코미코,20260320,120300.0,-1578.0,993.0,-428.0,-1259.0
코미코,20260319,118900.0,-352.0,1774.0,100.0,36.0
코미코,20260318,120000.0,-2024.0,1913.0,2557.0,263.0
코미코,20260317,117000.0,-979.0,1989.0,3432.0,399.0
코미코,20260316,111500.0,-1049.0,1005.0,411.0,403.0
코미코,20260313,110200.0,-1928.0,0.0,-1848.0,76.0
코미코,20260312,113900.0,-3102.0,1258.0,1727.0,158.0
코미코,20260311,108800.0,-822.0,214.0,1642.0,-100.0
코미코,20260310,108000.0,3103.0,960.0,1222.0,423.0
코미코,20260309,97000.0,-1091.0,0.0,-1232.0,-323.0
코미코,20260306,108500.0,3442.0,-2.0,276.0,-319.0
코미코,20260305,102700.0,526.0,889.0,1739.0,1404.0
코미코,20260304,89500.0,5180.0,-87.0,-443.0,-518.0
코미코,20260303,104100.0,550.0,0.0,-471.0,86.0
코미코,20260227,111200.0,1032.0,-110.0,248.0,-222.0
코미코,20260226,113500.0,342.0,564.0,318.0,407.0
코미코,20260225,111000.0,-2645.0,112.0,-100.0,-185.0
코미코,20260224,113800.0,2548.0,1352.0,72.0,65.0
지투지바이오,20260324,72500.0,1013.0,-373.0,-4634.0,-2702.0
지투지바이오,20260323,77000.0,2937.0,-2246.0,-11986.0,-500.0
지투지바이오,20260320,89200.0,15288.0,-804.0,-4101.0,1584.0
지투지바이오,20260319,86900.0,1300.0,-2842.0,-8606.0,-1165.0
지투지바이오,20260318,91600.0,-940.0,194.0,-18138.0,-12673.0
지투지바이오,20260317,93500.0,-3380.0,-9750.0,-10410.0,167.0
지투지바이오,20260316,100200.0,-62270.0,-4968.0,-11985.0,-5324.0
지투지바이오,20260313,118800.0,-12602.0,-73.0,15198.0,528.0
지투지바이오,20260312,113500.0,7801.0,-804.0,-237.0,1269.0
지투지바이오,20260311,106000.0,14948.0,475.0,1850.0,394.0
지투지바이오,20260310,102000.0,-11412.0,-479.0,-77.0,-653.0
지투지바이오,20260309,95600.0,-4048.0,639.0,656.0,-3393.0
지투지바이오,20260306,103400.0,13051.0,2214.0,3949.0,593.0
지투지바이오,20260305,90200.0,-8482.0,-65.0,-232.0,237.0
지투지바이오,20260304,84000.0,10251.0,10.0,-63.0,-786.0
지투지바이오,20260303,100000.0,-1374.0,-3099.0,-159.0,79.0
지투지바이오,20260227,108200.0,9603.0,809.0,348.0,-441.0
지투지바이오,20260226,103100.0,-7945.0,852.0,1299.0,-1456.0
지투지바이오,20260225,105500.0,17313.0,-959.0,2231.0,174.0
지투지바이오,20260224,100800.0,2977.0,170.0,-1491.0,-1949.0
덕산네오룩스,20260324,48100.0,-340.0,437.0,510.0,-84.0
덕산네오룩스,20260323,48500.0,657.0,1000.0,1244.0,655.0
덕산네오룩스,20260320,47950.0,2879.0,703.0,2425.0,60.0
덕산네오룩스,20260319,44500.0,340.0,251.0,-872.0,-97.0
덕산네오룩스,20260318,46850.0,-748.0,127.0,861.0,-132.0
덕산네오룩스,20260317,46600.0,-2837.0,768.0,2600.0,94.0
덕산네오룩스,20260316,47600.0,-320.0,2015.0,3353.0,1452.0
덕산네오룩스,20260313,43900.0,351.0,588.0,121.0,655.0
덕산네오룩스,20260312,41050.0,-1361.0,458.0,-1064.0,200.0
덕산네오룩스,20260311,41950.0,2242.0,531.0,149.0,612.0
덕산네오룩스,20260310,40950.0,131.0,1684.0,-222.0,668.0
덕산네오룩스,20260309,38150.0,-1304.0,403.0,-841.0,-113.0
덕산네오룩스,20260306,39050.0,-468.0,1839.0,-183.0,-513.0
덕산네오룩스,20260305,37400.0,-1651.0,119.0,1595.0,-266.0
덕산네오룩스,20260304,34000.0,573.0,-361.0,-361.0,-368.0
덕산네오룩스,20260303,40450.0,1358.0,130.0,451.0,-342.0
덕산네오룩스,20260227,41750.0,-1113.0,-196.0,336.0,-2566.0
덕산네오룩스,20260226,43700.0,-835.0,-30.0,68.0,-35.0
덕산네오룩스,20260225,43450.0,-2294.0,406.0,-500.0,725.0
덕산네오룩스,20260224,44600.0,-545.0,-96.0,248.0,691.0
DL,20260324,56900.0,1145.0,-272.0,-978.0,-39.0
DL,20260323,64700.0,642.0,908.0,394.0,1314.0
DL,20260320,64900.0,6852.0,1963.0,196.0,694.0
DL,20260319,51300.0,1251.0,737.0,223.0,44.0
DL,20260318,49850.0,2275.0,362.0,113.0,270.0
DL,20260317,44850.0,366.0,-1094.0,15.0,-171.0
DL,20260316,44600.0,326.0,17.0,376.0,-9.0
DL,20260313,45850.0,-146.0,1737.0,100.0,-12.0
DL,20260312,44750.0,169.0,303.0,283.0,5.0
DL,20260311,44500.0,1497.0,-1.0,-10.0,-12.0
DL,20260310,42950.0,-304.0,88.0,76.0,6.0
DL,20260309,41000.0,895.0,-10.0,-48.0,-126.0
DL,20260306,43500.0,650.0,-178.0,-42.0,-2.0
DL,20260305,42300.0,-1282.0,-71.0,-199.0,62.0
DL,20260304,40150.0,2087.0,-196.0,2.0,11.0
DL,20260303,48300.0,3419.0,-37.0,44.0,471.0
DL,20260227,51700.0,2797.0,-34.0,30.0,227.0
DL,20260226,51200.0,2062.0,155.0,29.0,260.0
DL,20260225,52500.0,-9.0,154.0,27.0,898.0
DL,20260224,52600.0,-758.0,1868.0,513.0,1555.0
하이젠알앤엠,20260324,38600.0,2960.0,-24.0,-1198.0,-49.0
하이젠알앤엠,20260323,37650.0,1290.0,-2855.0,-205.0,-617.0
하이젠알앤엠,20260320,52100.0,-1035.0,0.0,-16.0,-9.0
하이젠알앤엠,20260319,53700.0,-364.0,-561.0,-97.0,-8.0
하이젠알앤엠,20260318,55700.0,796.0,5.0,5.0,0.0
하이젠알앤엠,20260317,53900.0,776.0,-119.0,-58.0,-27.0
하이젠알앤엠,20260316,53500.0,-724.0,0.0,-58.0,-482.0
하이젠알앤엠,20260313,57000.0,262.0,-692.0,578.0,0.0
하이젠알앤엠,20260312,57600.0,-1349.0,39.0,-486.0,-6.0
하이젠알앤엠,20260311,58600.0,-869.0,0.0,-3.0,5.0
하이젠알앤엠,20260310,56400.0,-470.0,0.0,-158.0,-10.0
하이젠알앤엠,20260309,55600.0,-360.0,0.0,81.0,1.0
하이젠알앤엠,20260306,59300.0,-1422.0,-319.0,2.0,-1.0
하이젠알앤엠,20260305,57900.0,1222.0,0.0,626.0,-42.0
하이젠알앤엠,20260304,50300.0,2601.0,-378.0,-11.0,95.0
하이젠알앤엠,20260303,62800.0,532.0,0.0,-319.0,29.0
하이젠알앤엠,20260227,69000.0,52.0,-15.0,104.0,-22.0
하이젠알앤엠,20260226,69900.0,-1226.0,0.0,-7.0,28.0
하이젠알앤엠,20260225,70800.0,-677.0,0.0,1.0,-38.0
하이젠알앤엠,20260224,67400.0,537.0,0.0,12.0,3.0
케이엠더블유,20260324,28800.0,1054.0,0.0,-651.0,-2712.0
케이엠더블유,20260323,28200.0,-931.0,-48.0,228.0,-4537.0
케이엠더블유,20260320,32950.0,9945.0,1124.0,3234.0,1059.0
케이엠더블유,20260319,29200.0,969.0,0.0,13.0,501.0
케이엠더블유,20260318,28850.0,-4432.0,-836.0,-473.0,44.0
케이엠더블유,20260317,28750.0,953.0,-72.0,-142.0,1263.0
케이엠더블유,20260316,26000.0,-4891.0,152.0,-198.0,30.0
케이엠더블유,20260313,26400.0,-1686.0,2403.0,986.0,-236.0
케이엠더블유,20260312,26150.0,670.0,-253.0,6969.0,6277.0
케이엠더블유,20260311,24700.0,11923.0,926.0,3524.0,-44.0
케이엠더블유,20260310,19030.0,3283.0,0.0,173.0,-361.0
케이엠더블유,20260309,16780.0,-826.0,0.0,10.0,-442.0
케이엠더블유,20260306,18100.0,564.0,0.0,4.0,-19.0
케이엠더블유,20260305,17200.0,-53.0,0.0,389.0,-100.0
케이엠더블유,20260304,15260.0,187.0,383.0,207.0,14.0
케이엠더블유,20260303,17940.0,-310.0,0.0,3.0,-21.0
케이엠더블유,20260227,18700.0,-474.0,0.0,13.0,0.0
케이엠더블유,20260226,18910.0,-1097.0,0.0,-18.0,11.0
케이엠더블유,20260225,19050.0,-1135.0,-185.0,-51.0,0.0
케이엠더블유,20260224,19060.0,-1907.0,-784.0,5.0,-144.0
KODEX 은선물(H),20260324,11400.0,2692.0,0.0,0.0,0.0
KODEX 은선물(H),20260323,10320.0,-2755.0,0.0,0.0,0.0
KODEX 은선물(H),20260320,12000.0,1116.0,0.0,0.0,0.0
KODEX 은선물(H),20260319,12195.0,838.0,0.0,0.0,0.0
KODEX 은선물(H),20260318,13210.0,-2536.0,0.0,0.0,0.0
KODEX 은선물(H),20260317,13370.0,1907.0,0.0,0.0,0.0
KODEX 은선물(H),20260316,13320.0,123.0,0.0,0.0,0.0
KODEX 은선물(H),20260313,13760.0,697.0,0.0,-23.0,0.0
KODEX 은선물(H),20260312,14125.0,-31.0,0.0,0.0,-35.0
KODEX 은선물(H),20260311,14585.0,-2852.0,0.0,-73.0,-28.0
KODEX 은선물(H),20260310,14725.0,1237.0,0.0,-530.0,-148.0
KODEX 은선물(H),20260309,13965.0,7954.0,0.0,0.0,0.0
KODEX 은선물(H),20260306,13895.0,2430.0,0.0,0.0,-2.0
KODEX 은선물(H),20260305,13575.0,1566.0,0.0,0.0,-49.0
KODEX 은선물(H),20260304,13880.0,10273.0,0.0,0.0,49.0
KODEX 은선물(H),20260303,14245.0,1125.0,0.0,0.0,0.0
KODEX 은선물(H),20260227,15020.0,15561.0,0.0,-45.0,0.0
KODEX 은선물(H),20260226,14875.0,2605.0,0.0,0.0,0.0
KODEX 은선물(H),20260225,15045.0,6993.0,0.0,0.0,-163.0
KODEX 은선물(H),20260224,14650.0,595.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260324,100825.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260323,100800.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260320,100795.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260319,100820.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260318,100790.0,-1.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260317,100800.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260316,100795.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260313,100790.0,1.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260312,100760.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260311,100745.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260310,100725.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260309,100695.0,-4.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260306,100745.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260305,100735.0,4.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260304,100700.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260303,100690.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260227,100725.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260226,100710.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260225,100665.0,0.0,0.0,0.0,0.0
TIGER 12월자동연장금융채(AA-이상)액티브,20260224,100665.0,0.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260324,10165.0,-15.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260323,10130.0,-18.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260320,10295.0,34.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260319,10315.0,-2.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260318,10430.0,-22.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260317,10330.0,15.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260316,10350.0,4.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260313,10330.0,54.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260312,10330.0,-60.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260311,10310.0,63.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260310,10315.0,46.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260309,10200.0,109.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260306,10400.0,-27.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260305,10310.0,-76.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260304,10170.0,-34.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260303,10170.0,-25.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260227,10090.0,8.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260226,10125.0,36.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260225,10050.0,-101.0,0.0,0.0,0.0
TIGER 미국나스닥100타겟데일리커버드콜,20260224,10054.0,38.0,0.0,0.0,0.0
KODEX 반도체레버리지,20260324,68695.0,1230.0,0.0,0.0,0.0
KODEX 반도체레버리지,20260323,65500.0,1172.0,0.0,0.0,37.0
KODEX 반도체레버리지,20260320,74505.0,117.0,0.0,0.0,-37.0
KODEX 반도체레버리지,20260319,73600.0,-3731.0,0.0,0.0,-2.0
KODEX 반도체레버리지,20260318,76905.0,3350.0,0.0,0.0,201.0
KODEX 반도체레버리지,20260317,68725.0,-1482.0,0.0,0.0,543.0
KODEX 반도체레버리지,20260316,68495.0,2005.0,0.0,-10.0,164.0
KODEX 반도체레버리지,20260313,65000.0,-1734.0,0.0,-35.0,27.0
KODEX 반도체레버리지,20260312,66780.0,226.0,0.0,-39.0,-54.0
KODEX 반도체레버리지,20260311,68185.0,-2560.0,0.0,-430.0,-58.0
KODEX 반도체레버리지,20260310,67990.0,2627.0,0.0,1212.0,-1451.0
KODEX 반도체레버리지,20260309,61465.0,-4445.0,0.0,-23.0,3582.0
KODEX 반도체레버리지,20260306,73970.0,-2633.0,0.0,213.0,-3122.0
KODEX 반도체레버리지,20260305,72400.0,9081.0,0.0,-303.0,-671.0
KODEX 반도체레버리지,20260304,56015.0,-743.0,0.0,1156.0,2630.0
KODEX 반도체레버리지,20260303,69710.0,-6173.0,0.0,1092.0,1016.0
KODEX 반도체레버리지,20260227,82010.0,-320.0,0.0,-1019.0,-5305.0
KODEX 반도체레버리지,20260226,80400.0,1485.0,0.0,-177.0,139.0
KODEX 반도체레버리지,20260225,68155.0,720.0,0.0,-1841.0,-2161.0
KODEX 반도체레버리지,20260224,67205.0,803.0,0.0,0.0,3.0
하나머티리얼즈,20260324,59300.0,-2001.0,329.0,2894.0,-355.0
하나머티리얼즈,20260323,58700.0,-1189.0,212.0,1655.0,-68.0
하나머티리얼즈,20260320,62000.0,3213.0,-181.0,2264.0,839.0
하나머티리얼즈,20260319,59100.0,1067.0,0.0,-1384.0,-63.0
하나머티리얼즈,20260318,61200.0,469.0,-1514.0,720.0,-183.0
하나머티리얼즈,20260317,59500.0,-4613.0,1202.0,309.0,-302.0
하나머티리얼즈,20260316,62100.0,201.0,1224.0,1012.0,767.0
하나머티리얼즈,20260313,58400.0,168.0,-7.0,90.0,-16.0
하나머티리얼즈,20260312,60700.0,-133.0,800.0,-182.0,-64.0
하나머티리얼즈,20260311,61500.0,1022.0,2029.0,213.0,-31.0
하나머티리얼즈,20260310,62600.0,-2821.0,-1867.0,1029.0,-153.0
하나머티리얼즈,20260309,61800.0,3410.0,-4930.0,-1114.0,138.0
하나머티리얼즈,20260306,68100.0,-1652.0,449.0,379.0,579.0
하나머티리얼즈,20260305,66100.0,6733.0,-782.0,5008.0,250.0
하나머티리얼즈,20260304,53900.0,1772.0,1377.0,-356.0,-568.0
하나머티리얼즈,20260303,59000.0,8038.0,-4040.0,-362.0,-238.0
하나머티리얼즈,20260227,62400.0,-875.0,388.0,223.0,-285.0
하나머티리얼즈,20260226,63800.0,2502.0,1035.0,-1580.0,227.0
하나머티리얼즈,20260225,61800.0,1638.0,561.0,-940.0,-21.0
하나머티리얼즈,20260224,62000.0,6463.0,221.0,-2384.0,-169.0
하이트진로,20260324,16670.0,-25.0,1.0,1.0,-5.0
하이트진로,20260323,16290.0,-434.0,2.0,-55.0,-24.0
하이트진로,20260320,16610.0,264.0,-130.0,8.0,-37.0
하이트진로,20260319,16600.0,-987.0,-60.0,-59.0,-6.0
하이트진로,20260318,16990.0,-144.0,-12.0,6.0,-14.0
하이트진로,20260317,16800.0,408.0,-95.0,-283.0,-1.0
하이트진로,20260316,16670.0,-112.0,-1.0,18.0,35.0
하이트진로,20260313,16780.0,-530.0,4.0,-57.0,-15.0
하이트진로,20260312,17100.0,-209.0,13.0,231.0,1.0
하이트진로,20260311,16830.0,793.0,-1.0,-2.0,0.0
하이트진로,20260310,16510.0,-1116.0,1.0,-22.0,-136.0
하이트진로,20260309,16620.0,613.0,0.0,-12.0,-7.0
하이트진로,20260306,16430.0,-602.0,83.0,0.0,-4.0
하이트진로,20260305,16710.0,-1006.0,-1.0,-15.0,-177.0
하이트진로,20260304,16280.0,836.0,-22.0,-5.0,-21.0
하이트진로,20260303,17350.0,-1402.0,-44.0,22.0,2.0
하이트진로,20260227,17770.0,-1611.0,10.0,29.0,-17.0
하이트진로,20260226,17960.0,-2038.0,-17.0,4.0,5.0
하이트진로,20260225,18100.0,80.0,102.0,16.0,7.0
하이트진로,20260224,18120.0,-317.0,4.0,2.0,7.0
TIME 글로벌AI인공지능액티브,20260324,42450.0,-37.0,0.0,-4705.0,0.0
TIME 글로벌AI인공지능액티브,20260323,41880.0,298.0,0.0,1466.0,1466.0
TIME 글로벌AI인공지능액티브,20260320,44435.0,-227.0,0.0,-4473.0,0.0
TIME 글로벌AI인공지능액티브,20260319,43260.0,-28.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260318,43650.0,4.0,0.0,0.0,66.0
TIME 글로벌AI인공지능액티브,20260317,42035.0,268.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260316,41870.0,-275.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260313,41170.0,84.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260312,41400.0,31.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260311,41145.0,151.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260310,40180.0,-785.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260309,37690.0,719.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260306,40660.0,-229.0,0.0,0.0,168.0
TIME 글로벌AI인공지능액티브,20260305,40885.0,-8.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260304,38755.0,-31.0,0.0,-335.0,0.0
TIME 글로벌AI인공지능액티브,20260303,41040.0,-66.0,0.0,-2752.0,0.0
TIME 글로벌AI인공지능액티브,20260227,41885.0,-12.0,0.0,0.0,0.0
TIME 글로벌AI인공지능액티브,20260226,42600.0,30.0,0.0,81.0,0.0
TIME 글로벌AI인공지능액티브,20260225,41765.0,-44.0,0.0,0.0,335.0
TIME 글로벌AI인공지능액티브,20260224,41645.0,-51.0,0.0,-1251.0,85.0
씨젠,20260324,22250.0,17.0,-136.0,38.0,-5.0
씨젠,20260323,21850.0,-1987.0,-106.0,4.0,27.0
씨젠,20260320,22900.0,1081.0,0.0,1.0,3.0
씨젠,20260319,22150.0,-785.0,0.0,-208.0,-1.0
씨젠,20260318,22850.0,-153.0,14.0,12.0,0.0
씨젠,20260317,22450.0,1333.0,0.0,-11.0,0.0
씨젠,20260316,22100.0,-185.0,-110.0,38.0,31.0
씨젠,20260313,22250.0,-733.0,0.0,-3.0,-12.0
씨젠,20260312,22350.0,-583.0,76.0,-337.0,-14.0
씨젠,20260311,22150.0,-156.0,5.0,18.0,-3.0
씨젠,20260310,22350.0,-1143.0,0.0,39.0,-11.0
씨젠,20260309,22350.0,-1671.0,0.0,31.0,1.0
씨젠,20260306,23600.0,-1910.0,0.0,3.0,-17.0
씨젠,20260305,23750.0,-1632.0,0.0,596.0,0.0
씨젠,20260304,22000.0,-1155.0,0.0,-31.0,-4.0
씨젠,20260303,25250.0,539.0,0.0,7.0,27.0
씨젠,20260227,26250.0,-797.0,40.0,4.0,-440.0
씨젠,20260226,26700.0,-3154.0,0.0,-57.0,469.0
씨젠,20260225,27000.0,-1644.0,0.0,12.0,0.0
씨젠,20260224,27100.0,-259.0,0.0,26.0,2.0
SOL 종합채권(AA-이상)액티브,20260324,108170.0,-29.0,0.0,519.0,0.0
SOL 종합채권(AA-이상)액티브,20260323,107995.0,29.0,0.0,345.0,0.0
SOL 종합채권(AA-이상)액티브,20260320,108970.0,-12.0,0.0,1792.0,0.0
SOL 종합채권(AA-이상)액티브,20260319,109090.0,12.0,0.0,496.0,0.0
SOL 종합채권(AA-이상)액티브,20260318,109550.0,0.0,0.0,784.0,0.0
SOL 종합채권(AA-이상)액티브,20260317,109145.0,-1.0,0.0,1770.0,0.0
SOL 종합채권(AA-이상)액티브,20260316,109065.0,0.0,0.0,-32.0,0.0
SOL 종합채권(AA-이상)액티브,20260313,109020.0,0.0,0.0,1485.0,0.0
SOL 종합채권(AA-이상)액티브,20260312,109205.0,0.0,0.0,499.0,0.0
SOL 종합채권(AA-이상)액티브,20260311,109535.0,0.0,0.0,1060.0,0.0
SOL 종합채권(AA-이상)액티브,20260310,109405.0,0.0,0.0,478.0,0.0
SOL 종합채권(AA-이상)액티브,20260309,108770.0,0.0,0.0,1140.0,0.0
SOL 종합채권(AA-이상)액티브,20260306,109490.0,0.0,0.0,775.0,0.0
SOL 종합채권(AA-이상)액티브,20260305,109605.0,-1.0,0.0,560.0,0.0
SOL 종합채권(AA-이상)액티브,20260304,109150.0,-19.0,0.0,-2179.0,0.0
SOL 종합채권(AA-이상)액티브,20260303,109305.0,15.0,0.0,-1104.0,0.0
SOL 종합채권(AA-이상)액티브,20260227,110140.0,-1.0,0.0,-969.0,-2062.0
SOL 종합채권(AA-이상)액티브,20260226,109920.0,-14.0,0.0,-439.0,-2197.0
SOL 종합채권(AA-이상)액티브,20260225,109585.0,0.0,0.0,236.0,0.0
SOL 종합채권(AA-이상)액티브,20260224,109380.0,17.0,0.0,896.0,0.0
영풍,20260324,64000.0,1957.0,249.0,-56.0,-1.0
영풍,20260323,59100.0,565.0,0.0,-12.0,-13.0
영풍,20260320,60200.0,885.0,281.0,-15.0,-270.0
영풍,20260319,55500.0,-323.0,339.0,2.0,-101.0
영풍,20260318,57500.0,1090.0,153.0,3.0,-445.0
영풍,20260317,51900.0,307.0,1.0,0.0,23.0
영풍,20260316,51200.0,-77.0,0.0,-3.0,-102.0
영풍,20260313,52200.0,-591.0,2.0,100.0,-5.0
영풍,20260312,53200.0,-477.0,176.0,107.0,0.0
영풍,20260311,53200.0,-71.0,248.0,3.0,1.0
영풍,20260310,52900.0,-427.0,265.0,-19.0,-263.0
영풍,20260309,51100.0,39.0,355.0,75.0,-184.0
영풍,20260306,56000.0,125.0,319.0,-8.0,-147.0
영풍,20260305,55500.0,-13.0,482.0,-3.0,-386.0
영풍,20260304,52900.0,-552.0,417.0,-3.0,-13.0
영풍,20260303,61400.0,-332.0,533.0,-8.0,626.0
